id,target
238,0.24312
240,0.21013
241,0.19631
242,0.20408
243,0.22967
245,0.19933
246,0.20267
247,0.20224
249,0.24032
250,0.20287
251,0.20469
252,0.21686
253,0.21660
254,0.22850
255,0.20237
256,0.19647
257,0.22678
258,0.20659
259,0.24683
260,0.21258
262,0.21198
267,0.21497
268,0.20130
270,0.20909
272,0.19632
273,0.20243
274,0.20431
275,0.21443
276,0.20571
277,0.20787
278,0.22664
279,0.21736
281,0.22395
282,0.21281
283,0.19701
287,0.24081
288,0.21694
289,0.23073
290,0.22465
291,0.20777
292,0.24503
293,0.20843
294,0.21819
295,0.21151
296,0.24547
297,0.22008
298,0.22773
299,0.23411
300,0.22013
303,0.20855
304,0.22564
308,0.20172
314,0.20972
315,0.20471
317,0.22316
318,0.22796
320,0.24460
322,0.22308
323,0.23039
327,0.21855
329,0.23423
331,0.19642
332,0.23362
333,0.22486
334,0.21294
335,0.21559
336,0.21925
337,0.19675
341,0.23283
343,0.20963
345,0.22718
347,0.20734
348,0.22694
349,0.22349
352,0.20523
353,0.20245
354,0.21134
355,0.20731
356,0.22348
357,0.20490
358,0.20397
359,0.20764
361,0.21783
362,0.21230
365,0.19772
366,0.23132
368,0.22449
369,0.20425
371,0.20712
373,0.20907
376,0.21436
377,0.20625
379,0.22566
381,0.22590
382,0.25139
383,0.20405
384,0.20856
385,0.20904
386,0.22070
387,0.19894
388,0.24251
390,0.20776
391,0.19968
392,0.21185
393,0.20050
394,0.21282
396,0.20253
400,0.22233
402,0.21022
403,0.21383
405,0.20915
407,0.21342
409,0.20691
411,0.20433
412,0.21618
414,0.21860
415,0.20061
416,0.21068
418,0.19581
419,0.20934
421,0.21162
422,0.23834
423,0.21233
424,0.23641
426,0.21622
427,0.21204
428,0.22009
436,0.22264
438,0.22855
442,0.22194
443,0.20131
445,0.22161
446,0.22489
447,0.20825
450,0.22495
452,0.21516
453,0.21015
455,0.20740
458,0.21677
459,0.20370
461,0.20598
463,0.21098
467,0.20670
470,0.20555
471,0.22520
472,0.22762
476,0.23550
477,0.20764
481,0.21237
482,0.20980
483,0.22935
485,0.21035
487,0.20116
488,0.19968
490,0.21335
492,0.20012
494,0.24694
497,0.22969
499,0.21970
500,0.22106
501,0.19729
503,0.21155
505,0.20725
506,0.19844
507,0.19955
509,0.23041
510,0.21311
511,0.21889
512,0.19743
514,0.20016
515,0.22374
516,0.22407
517,0.21567
519,0.21046
520,0.21807
521,0.22544
522,0.22313
523,0.21222
527,0.20655
530,0.23604
532,0.22542
534,0.22132
536,0.22624
539,0.20819
543,0.19613
547,0.21383
550,0.21790
551,0.24654
552,0.19930
553,0.20333
555,0.21255
556,0.20187
557,0.19849
558,0.21515
559,0.21802
560,0.21520
561,0.22389
565,0.22917
566,0.20011
567,0.19908
571,0.21993
572,0.20456
574,0.19715
575,0.20005
576,0.20775
577,0.26331
578,0.22506
579,0.19760
581,0.21806
587,0.20604
589,0.19808
590,0.22953
591,0.22867
592,0.22683
593,0.20071
594,0.23747
595,0.19653
596,0.20741
597,0.20419
598,0.22369
600,0.19906
602,0.21458
605,0.20243
606,0.20908
607,0.20092
612,0.21253
613,0.19243
614,0.19991
615,0.21448
616,0.20959
617,0.20801
618,0.22188
620,0.23388
621,0.20949
622,0.20136
623,0.21465
628,0.21152
631,0.22167
632,0.19837
633,0.20325
634,0.23726
635,0.22997
637,0.21617
638,0.24284
640,0.20193
643,0.20955
644,0.21295
645,0.22843
646,0.21177
649,0.20597
651,0.22974
653,0.19868
654,0.20335
655,0.23229
656,0.21414
658,0.21369
659,0.21599
661,0.20574
662,0.24328
663,0.21257
664,0.22270
665,0.22782
667,0.22094
668,0.23503
671,0.22506
673,0.20898
674,0.20025
675,0.19731
676,0.20146
677,0.21984
678,0.19721
679,0.21253
680,0.21582
681,0.21982
682,0.20654
683,0.20202
684,0.19656
686,0.23124
687,0.20898
688,0.21912
690,0.20342
691,0.22145
692,0.23024
693,0.20570
694,0.24080
695,0.20677
696,0.21129
698,0.21550
699,0.21108
702,0.21276
703,0.20199
705,0.23713
706,0.23261
707,0.21306
708,0.20191
709,0.22296
710,0.21779
713,0.22704
714,0.21561
715,0.20715
716,0.23662
717,0.19963
718,0.20657
719,0.19424
720,0.22233
721,0.20361
723,0.23345
724,0.22967
726,0.22883
728,0.23077
730,0.21587
732,0.21045
734,0.21358
735,0.22700
737,0.21618
738,0.22589
741,0.20883
742,0.21128
743,0.20679
746,0.19731
747,0.22879
749,0.20044
750,0.20762
752,0.22086
755,0.22397
757,0.19848
758,0.21122
759,0.20028
765,0.24124
766,0.20360
767,0.23708
768,0.20173
769,0.20148
770,0.20549
771,0.20909
772,0.19623
773,0.19614
775,0.20769
776,0.19778
778,0.23526
779,0.22180
780,0.22837
782,0.22123
783,0.21280
784,0.21396
785,0.20535
786,0.21296
788,0.22030
789,0.20318
792,0.22871
793,0.20129
794,0.22588
797,0.20896
798,0.21531
799,0.20728
800,0.22897
801,0.22390
802,0.21702
805,0.20129
807,0.20051
808,0.20556
811,0.20618
813,0.22339
814,0.23069
815,0.26823
816,0.22375
817,0.21187
819,0.20106
821,0.20026
823,0.21954
825,0.21200
826,0.20902
827,0.22248
828,0.20117
830,0.21892
831,0.25260
833,0.21519
834,0.23179
835,0.25879
836,0.19975
837,0.21640
838,0.22011
840,0.23058
842,0.20140
844,0.24068
845,0.22826
847,0.21675
848,0.20060
850,0.20774
851,0.19442
852,0.20500
853,0.25031
855,0.21425
856,0.22634
857,0.23187
859,0.21634
860,0.20451
862,0.20739
863,0.24322
864,0.24092
867,0.20563
868,0.20335
869,0.21173
871,0.21030
873,0.23186
875,0.22111
876,0.20762
877,0.22631
879,0.21783
880,0.22590
883,0.22707
884,0.21392
885,0.20435
886,0.19938
887,0.19776
888,0.20316
891,0.21729
893,0.20247
895,0.27161
897,0.19880
898,0.22791
901,0.24233
902,0.23751
904,0.21166
905,0.20056
907,0.22599
908,0.20883
909,0.21066
910,0.20740
911,0.20129
913,0.25154
914,0.20063
915,0.23922
916,0.21140
917,0.23761
919,0.19959
920,0.20820
923,0.19460
924,0.21586
925,0.21850
926,0.21531
928,0.21454
929,0.22043
932,0.21750
935,0.20861
936,0.21053
937,0.20869
938,0.22286
939,0.20431
940,0.19829
941,0.21067
944,0.21549
945,0.20951
946,0.24615
947,0.22724
949,0.20364
950,0.22082
952,0.21672
953,0.20507
955,0.22584
956,0.22641
957,0.20541
960,0.22252
961,0.20341
962,0.22262
963,0.22590
964,0.21075
967,0.21782
975,0.23124
976,0.19903
977,0.21916
978,0.20094
980,0.22289
985,0.21209
986,0.26080
987,0.19694
989,0.20062
992,0.20985
994,0.20608
995,0.21830
996,0.20073
997,0.21269
998,0.20301
999,0.22025
1000,0.21746
1004,0.21240
1005,0.25158
1006,0.20710
1007,0.20547
1010,0.20972
1011,0.25238
1012,0.20353
1013,0.21849
1014,0.21194
1016,0.20552
1018,0.27418
1019,0.20352
1020,0.20876
1022,0.22871
1023,0.22034
1024,0.20062
1025,0.20282
1029,0.20584
1031,0.22700
1032,0.20359
1033,0.20393
1034,0.22674
1035,0.23092
1036,0.21355
1037,0.21703
1038,0.21893
1039,0.20984
1041,0.20386
1043,0.21354
1049,0.22155
1050,0.20285
1051,0.20010
1052,0.20840
1053,0.20499
1054,0.23846
1056,0.20713
1057,0.22363
1060,0.22431
1061,0.21201
1062,0.20473
1063,0.22808
1064,0.23477
1065,0.20068
1066,0.19619
1068,0.24851
1073,0.19489
1075,0.21649
1079,0.20007
1081,0.20016
1083,0.22518
1085,0.19458
1086,0.20023
1087,0.20295
1088,0.22195
1089,0.21483
1090,0.22030
1091,0.20798
1092,0.21262
1095,0.22752
1098,0.20663
1099,0.20645
1100,0.20080
1101,0.21720
1103,0.22726
1104,0.20188
1106,0.20601
1107,0.20834
1108,0.23250
1109,0.21335
1113,0.20009
1114,0.20809
1116,0.21711
1117,0.22483
1118,0.22785
1119,0.21525
1120,0.20599
1121,0.21638
1122,0.22222
1123,0.23091
1125,0.20870
1126,0.21648
1127,0.20879
1128,0.19785
1129,0.20601
1130,0.23687
1132,0.21582
1133,0.22359
1136,0.20198
1137,0.20837
1140,0.19999
1142,0.21628
1144,0.23525
1145,0.22024
1146,0.21584
1148,0.21639
1150,0.21757
1151,0.21462
1153,0.22038
1154,0.23280
1155,0.21321
1156,0.24242
1157,0.19828
1158,0.20749
1160,0.21191
1161,0.22112
1167,0.21684
1168,0.21695
1170,0.20368
1171,0.22525
1173,0.21394
1174,0.22518
1175,0.23287
1176,0.20830
1177,0.20148
1178,0.21736
1179,0.20721
1180,0.19475
1181,0.20821
1182,0.20613
1183,0.22898
1185,0.21953
1188,0.21844
1189,0.21313
1190,0.19995
1191,0.20427
1192,0.22585
1194,0.20080
1197,0.22982
1198,0.23539
1199,0.22366
1200,0.20195
1203,0.23166
1204,0.21549
1207,0.19801
1208,0.23421
1209,0.21275
1210,0.23269
1211,0.22417
1213,0.21008
1214,0.20970
1215,0.20165
1216,0.22142
1217,0.21198
1218,0.20052
1219,0.20400
1223,0.20511
1225,0.20282
1226,0.21053
1228,0.23555
1229,0.21189
1231,0.23476
1232,0.23985
1233,0.19921
1235,0.21850
1238,0.19910
1239,0.21862
1240,0.22130
1241,0.19844
1242,0.22378
1243,0.20638
1244,0.21828
1246,0.22224
1249,0.20978
1250,0.21293
1252,0.21318
1254,0.20664
1255,0.19987
1256,0.21593
1257,0.20306
1258,0.21839
1259,0.20402
1260,0.19916
1262,0.20164
1263,0.19753
1264,0.20761
1265,0.21988
1266,0.21477
1269,0.21653
1270,0.20336
1271,0.21091
1272,0.21621
1273,0.20401
1274,0.20925
1277,0.22798
1278,0.21876
1281,0.20281
1282,0.22289
1283,0.21717
1284,0.20321
1285,0.20838
1286,0.25562
1289,0.21811
1291,0.20150
1292,0.23960
1293,0.25277
1294,0.23580
1295,0.21253
1297,0.20333
1298,0.22240
1301,0.21991
1304,0.23761
1305,0.20339
1307,0.21658
1308,0.20667
1309,0.24604
1313,0.22924
1314,0.19687
1316,0.20318
1317,0.23131
1318,0.24892
1320,0.21839
1321,0.19799
1322,0.22562
1323,0.19854
1325,0.21046
1330,0.22759
1331,0.20521
1334,0.21179
1337,0.21285
1339,0.22493
1340,0.21140
1341,0.21103
1343,0.20720
1344,0.21615
1347,0.22556
1348,0.20554
1350,0.19842
1351,0.19938
1355,0.20637
1356,0.23289
1357,0.23041
1358,0.20133
1360,0.23267
1363,0.21127
1364,0.21024
1366,0.20775
1367,0.22385
1368,0.22260
1369,0.22274
1370,0.20816
1375,0.21243
1376,0.21844
1378,0.21510
1379,0.20547
1380,0.19580
1384,0.21482
1385,0.21169
1386,0.22460
1388,0.20596
1389,0.20277
1391,0.20908
1392,0.21255
1393,0.22239
1395,0.23651
1396,0.23026
1399,0.23356
1400,0.22457
1401,0.21327
1404,0.21781
1405,0.21195
1406,0.20895
1407,0.22025
1409,0.23544
1411,0.21755
1414,0.21504
1415,0.22898
1416,0.20559
1418,0.24642
1419,0.20405
1420,0.19893
1422,0.21313
1424,0.23748
1426,0.21266
1427,0.23099
1428,0.22867
1429,0.20220
1431,0.20541
1432,0.21558
1434,0.22392
1435,0.21636
1439,0.23393
1440,0.22588
1441,0.22656
1442,0.20860
1446,0.20805
1447,0.22032
1451,0.21956
1452,0.20534
1454,0.21079
1457,0.20500
1458,0.22986
1459,0.20528
1461,0.19583
1462,0.21808
1465,0.20251
1468,0.25444
1470,0.20157
1471,0.21777
1472,0.20779
1476,0.21052
1482,0.20758
1485,0.21369
1486,0.19680
1487,0.25924
1489,0.21024
1492,0.20924
1494,0.23819
1495,0.19673
1497,0.22854
1499,0.22291
1500,0.22787
1501,0.23536
1505,0.20949
1507,0.20412
1509,0.22530
1511,0.21883
1513,0.21212
1514,0.20058
1515,0.23382
1517,0.24243
1520,0.22616
1522,0.20406
1523,0.21037
1524,0.22036
1526,0.22127
1527,0.21346
1528,0.21052
1531,0.20099
1533,0.21799
1534,0.21612
1535,0.24533
1538,0.22676
1541,0.22537
1542,0.21172
1543,0.21441
1546,0.19793
1548,0.21783
1549,0.20926
1550,0.20344
1551,0.21920
1553,0.23355
1558,0.21045
1560,0.24148
1561,0.20432
1562,0.19962
1565,0.21992
1566,0.20204
1567,0.20277
1568,0.20852
1569,0.24125
1570,0.21060
1573,0.20912
1576,0.20842
1577,0.21273
1579,0.22704
1580,0.24308
1581,0.20190
1584,0.23146
1586,0.21083
1587,0.21092
1590,0.19826
1591,0.22584
1594,0.21200
1595,0.20944
1596,0.20169
1601,0.23501
1605,0.21323
1607,0.21035
1608,0.21294
1610,0.22188
1611,0.21752
1612,0.20187
1616,0.21120
1617,0.21182
1618,0.20709
1620,0.21327
1621,0.19803
1623,0.20259
1624,0.19870
1625,0.21861
1626,0.20237
1628,0.21817
1630,0.22167
1632,0.22779
1633,0.23276
1635,0.20707
1637,0.20751
1638,0.24560
1639,0.21116
1640,0.20961
1643,0.24674
1644,0.22608
1645,0.20983
1647,0.20442
1649,0.21067
1651,0.21311
1652,0.21036
1654,0.19965
1655,0.20861
1656,0.21889
1658,0.20441
1660,0.22369
1661,0.20027
1662,0.21202
1663,0.22810
1664,0.19951
1665,0.22143
1668,0.23394
1669,0.21110
1673,0.20936
1674,0.22916
1675,0.22018
1676,0.23291
1677,0.20112
1679,0.20401
1682,0.20700
1683,0.22889
1685,0.23124
1687,0.20663
1689,0.20627
1690,0.19125
1694,0.22985
1696,0.20084
1697,0.21651
1699,0.21207
1700,0.22406
1701,0.21278
1702,0.20954
1704,0.23624
1705,0.22138
1708,0.22557
1710,0.20974
1712,0.21614
1719,0.21944
1720,0.20607
1722,0.21192
1723,0.22255
1724,0.21907
1725,0.22819
1726,0.24715
1727,0.21278
1728,0.21567
1732,0.20948
1733,0.22674
1734,0.20332
1735,0.24872
1739,0.22152
1740,0.20292
1741,0.22625
1742,0.21036
1743,0.20222
1744,0.23727
1746,0.20494
1750,0.23008
1753,0.20824
1755,0.20715
1758,0.20738
1760,0.19896
1763,0.22252
1765,0.19996
1766,0.23639
1769,0.21257
1771,0.20126
1772,0.20503
1775,0.20523
1776,0.22133
1778,0.20345
1780,0.20879
1781,0.20196
1783,0.20037
1785,0.22064
1788,0.21268
1791,0.22962
1793,0.22572
1794,0.22576
1796,0.20959
1797,0.22888
1798,0.25064
1800,0.24165
1803,0.20721
1804,0.21610
1810,0.20760
1812,0.20073
1813,0.21831
1816,0.20032
1817,0.21532
1818,0.20196
1819,0.24364
1820,0.21649
1821,0.22289
1822,0.20609
1823,0.22992
1826,0.20743
1827,0.20669
1828,0.20675
1829,0.19847
1830,0.22714
1831,0.20300
1834,0.20182
1836,0.20437
1839,0.21113
1841,0.21556
1846,0.22365
1847,0.20673
1850,0.25423
1852,0.22033
1853,0.20186
1854,0.22601
1855,0.20879
1857,0.23962
1858,0.21274
1860,0.21231
1863,0.21892
1866,0.20686
1868,0.20495
1869,0.22706
1870,0.21565
1874,0.22037
1875,0.22115
1877,0.22055
1878,0.21095
1879,0.22245
1881,0.20737
1882,0.23777
1885,0.20315
1886,0.22635
1887,0.25232
1888,0.21182
1889,0.20948
1890,0.21859
1891,0.22945
1892,0.23393
1894,0.23113
1895,0.22151
1896,0.21253
1897,0.19591
1898,0.23167
1901,0.19642
1904,0.20142
1905,0.25409
1906,0.19722
1907,0.23085
1908,0.23543
1910,0.21675
1911,0.19920
1914,0.20585
1916,0.20871
1919,0.21436
1920,0.21011
1921,0.19882
1922,0.20097
1923,0.21413
1924,0.22167
1926,0.20545
1928,0.21304
1929,0.21285
1931,0.21834
1932,0.20723
1933,0.19974
1934,0.20717
1935,0.22077
1936,0.23135
1937,0.20759
1939,0.20330
1940,0.21458
1942,0.23549
1944,0.20205
1945,0.21552
1946,0.20064
1947,0.20179
1948,0.20585
1954,0.20987
1955,0.23164
1956,0.21111
1958,0.19818
1961,0.19915
1963,0.19829
1967,0.20252
1968,0.22026
1970,0.20789
1971,0.21029
1973,0.21394
1979,0.23097
1980,0.22432
1982,0.21005
1984,0.21534
1986,0.20574
1987,0.24912
1989,0.21819
1990,0.22209
1991,0.22381
1993,0.20975
1994,0.20270
1995,0.23076
1996,0.23311
1999,0.20247
2001,0.19744
2002,0.20674
2005,0.20234
2006,0.21615
2008,0.20972
2009,0.22348
2011,0.20103
2012,0.22379
2013,0.20610
2015,0.22103
2017,0.20654
2019,0.20026
2020,0.19672
2022,0.20919
2023,0.22139
2024,0.21976
2026,0.20702
2027,0.23195
2028,0.22308
2029,0.22770
2030,0.20976
2032,0.19819
2033,0.23288
2035,0.20658
2036,0.20188
2037,0.25244
2038,0.20629
2039,0.20284
2040,0.21866
2041,0.22800
2042,0.22027
2043,0.20174
2044,0.21061
2046,0.21602
2047,0.21068
2048,0.22461
2049,0.22983
2050,0.19776
2054,0.20664
2061,0.20154
2063,0.23975
2064,0.22488
2065,0.21170
2067,0.24533
2068,0.21506
2069,0.22099
2070,0.22870
2072,0.20132
2073,0.20680
2075,0.20988
2076,0.21716
2077,0.20120
2078,0.22297
2079,0.20357
2081,0.20145
2082,0.22167
2085,0.21439
2086,0.25204
2087,0.21766
2088,0.22551
2089,0.20082
2091,0.20569
2092,0.22672
2093,0.20524
2094,0.20755
2095,0.21066
2096,0.21477
2097,0.19978
2099,0.20343
2100,0.25094
2103,0.21763
2104,0.19632
2105,0.20557
2106,0.22674
2107,0.23988
2110,0.22787
2113,0.20027
2114,0.22191
2115,0.21270
2118,0.23324
2119,0.23085
2120,0.20666
2121,0.19629
2123,0.20951
2124,0.23186
2128,0.25452
2129,0.21836
2131,0.21406
2132,0.21275
2133,0.20526
2134,0.21709
2137,0.21579
2140,0.21013
2141,0.20613
2142,0.20311
2146,0.20318
2148,0.22499
2149,0.20005
2151,0.22236
2152,0.21273
2153,0.21382
2154,0.20952
2155,0.22254
2158,0.21007
2159,0.20516
2160,0.22411
2161,0.23547
2164,0.20741
2166,0.21642
2167,0.20729
2170,0.21224
2171,0.21815
2172,0.22128
2173,0.20105
2175,0.20684
2177,0.22900
2178,0.21427
2179,0.21357
2180,0.22780
2182,0.21669
2183,0.22109
2184,0.20240
2186,0.20079
2187,0.22213
2188,0.20630
2189,0.21684
2191,0.22866
2192,0.21682
2194,0.21414
2196,0.21575
2197,0.22657
2198,0.21097
2199,0.19850
2200,0.19832
2201,0.21115
2202,0.22406
2205,0.19875
2206,0.20894
2207,0.20943
2208,0.20359
2212,0.22426
2215,0.23822
2216,0.20214
2217,0.20007
2218,0.20619
2220,0.21681
2221,0.21907
2223,0.23725
2225,0.20524
2226,0.20401
2231,0.19643
2232,0.21731
2233,0.21242
2234,0.22981
2235,0.21072
2236,0.19721
2237,0.24897
2239,0.20614
2240,0.20962
2242,0.21980
2247,0.20419
2248,0.20440
2250,0.20942
2251,0.21154
2255,0.20593
2257,0.19646
2258,0.25181
2259,0.20606
2260,0.22844
2261,0.21907
2263,0.23678
2265,0.20135
2266,0.21447
2267,0.22354
2268,0.19581
2269,0.21352
2270,0.22399
2271,0.22191
2272,0.19814
2273,0.20833
2275,0.20113
2276,0.21423
2277,0.20151
2278,0.22451
2279,0.21239
2282,0.21680
2285,0.22216
2286,0.22203
2289,0.20984
2294,0.23707
2296,0.23447
2297,0.22270
2299,0.21004
2300,0.20919
2301,0.21588
2302,0.20422
2305,0.22611
2306,0.21998
2307,0.19646
2308,0.20816
2310,0.21076
2312,0.23528
2316,0.22766
2317,0.21376
2319,0.22554
2320,0.23643
2322,0.21607
2323,0.22043
2324,0.21662
2326,0.19802
2327,0.20325
2328,0.22622
2329,0.24670
2331,0.19638
2335,0.19949
2338,0.19891
2339,0.21345
2340,0.20052
2341,0.21798
2342,0.20998
2345,0.22575
2349,0.20434
2350,0.21682
2351,0.19794
2353,0.21369
2354,0.22726
2355,0.20055
2356,0.21434
2357,0.22389
2359,0.20508
2360,0.21658
2361,0.20816
2362,0.20438
2364,0.21962
2366,0.21792
2368,0.21566
2369,0.20360
2370,0.21073
2372,0.21985
2376,0.20239
2381,0.21258
2383,0.22141
2384,0.20828
2385,0.20591
2386,0.21854
2388,0.20828
2390,0.21575
2392,0.21862
2394,0.23676
2395,0.19364
2396,0.19829
2397,0.21724
2399,0.23081
2401,0.22097
2402,0.22657
2403,0.20288
2405,0.24286
2406,0.23918
2407,0.22289
2408,0.21185
2410,0.20788
2412,0.21985
2415,0.23470
2417,0.22161
2418,0.22387
2420,0.23118
2421,0.20878
2425,0.21936
2426,0.21472
2427,0.20148
2428,0.19601
2429,0.23396
2434,0.22901
2435,0.19844
2436,0.23123
2437,0.21718
2438,0.22084
2439,0.20549
2441,0.21997
2443,0.21804
2444,0.21225
2445,0.22604
2446,0.19727
2449,0.19717
2452,0.22150
2453,0.20744
2454,0.20030
2455,0.20224
2456,0.20846
2457,0.20823
2460,0.23170
2461,0.21051
2463,0.20911
2465,0.21329
2466,0.19771
2468,0.19297
2469,0.22633
2471,0.19951
2472,0.22696
2473,0.19766
2474,0.21870
2475,0.21758
2476,0.20096
2477,0.19967
2478,0.20978
2480,0.22061
2483,0.20537
2484,0.20575
2486,0.25699
2488,0.20594
2489,0.21158
2490,0.21464
2495,0.19991
2496,0.19549
2497,0.23066
2498,0.25103
2503,0.19981
2505,0.20792
2506,0.20999
2507,0.21479
2508,0.20920
2509,0.20523
2514,0.21152
2515,0.20791
2521,0.23039
2522,0.20390
2523,0.22589
2524,0.25873
2526,0.22564
2527,0.19982
2529,0.22685
2530,0.21705
2531,0.21021
2532,0.20355
2534,0.23878
2535,0.19834
2536,0.20984
2537,0.21251
2539,0.19850
2542,0.19937
2545,0.22430
2546,0.21228
2548,0.21280
2549,0.19661
2550,0.23107
2552,0.21097
2554,0.21524
2555,0.22465
2558,0.20379
2560,0.24018
2563,0.20456
2564,0.22378
2565,0.22205
2571,0.21276
2574,0.20607
2575,0.22304
2576,0.20039
2577,0.21252
2578,0.21680
2579,0.24120
2581,0.20647
2582,0.20191
2583,0.19768
2585,0.20177
2586,0.20554
2587,0.21037
2591,0.21938
2592,0.21104
2594,0.20477
2595,0.21927
2597,0.21588
2598,0.24119
2599,0.21064
2600,0.23925
2602,0.21927
2603,0.21287
2605,0.20251
2606,0.20387
2607,0.20307
2608,0.21112
2609,0.22232
2610,0.21618
2611,0.20727
2613,0.23203
2615,0.20544
2616,0.20418
2621,0.22506
2623,0.20367
2624,0.20703
2625,0.20904
2626,0.20407
2627,0.21778
2628,0.20761
2629,0.24494
2630,0.20140
2631,0.25283
2633,0.22976
2634,0.22329
2635,0.21530
2636,0.22391
2638,0.20619
2639,0.20573
2640,0.19883
2642,0.22332
2643,0.22182
2646,0.19879
2647,0.25181
2648,0.21846
2649,0.20409
2650,0.20713
2652,0.21550
2654,0.19871
2658,0.22720
2659,0.22199
2660,0.21957
2661,0.21131
2662,0.21960
2663,0.21530
2665,0.20391
2666,0.20148
2667,0.20555
2668,0.20144
2671,0.20134
2673,0.19765
2674,0.20854
2675,0.22382
2676,0.19973
2677,0.20500
2678,0.19958
2681,0.20982
2683,0.21086
2685,0.21116
2687,0.22446
2690,0.27106
2692,0.20820
2693,0.21108
2694,0.21307
2695,0.20176
2696,0.23174
2697,0.24745
2698,0.28363
2699,0.21989
2701,0.20375
2702,0.20108
2703,0.21273
2705,0.22258
2711,0.21668
2715,0.23232
2720,0.21550
2721,0.20040
2722,0.20338
2724,0.20400
2726,0.23972
2729,0.19666
2730,0.19763
2731,0.22325
2732,0.20175
2733,0.20431
2734,0.21144
2736,0.21178
2738,0.19715
2739,0.22574
2740,0.20099
2741,0.22012
2743,0.20179
2746,0.20925
2747,0.22534
2750,0.20344
2751,0.19234
2752,0.20299
2753,0.22565
2755,0.22216
2756,0.22514
2757,0.21704
2761,0.21390
2763,0.25578
2764,0.22086
2765,0.22692
2767,0.21793
2769,0.25053
2772,0.20845
2774,0.23605
2776,0.21204
2777,0.21834
2778,0.22537
2782,0.22981
2783,0.21274
2786,0.22190
2790,0.21584
2791,0.20543
2792,0.20337
2793,0.21322
2794,0.21070
2795,0.22965
2796,0.24840
2797,0.20453
2800,0.21906
2801,0.20775
2802,0.20742
2804,0.20748
2805,0.20361
2807,0.20296
2808,0.21515
2811,0.21741
2812,0.22539
2813,0.22609
2814,0.24214
2815,0.21274
2817,0.21271
2819,0.24219
2821,0.20331
2825,0.21322
2828,0.19912
2829,0.20715
2831,0.20105
2832,0.20417
2834,0.21752
2835,0.21622
2836,0.21306
2837,0.21149
2838,0.24259
2840,0.23117
2841,0.20365
2842,0.20524
2843,0.22039
2845,0.20477
2847,0.20557
2848,0.20702
2850,0.22276
2851,0.23525
2854,0.19959
2856,0.22327
2857,0.20693
2858,0.20253
2859,0.19802
2862,0.20467
2864,0.20954
2865,0.21487
2866,0.19792
2867,0.20023
2868,0.21198
2869,0.22389
2871,0.22567
2872,0.22747
2873,0.20478
2874,0.21101
2875,0.20551
2878,0.21303
2882,0.21613
2883,0.22945
2886,0.20479
2887,0.21027
2888,0.23266
2889,0.20533
2892,0.20743
2893,0.21089
2895,0.21869
2897,0.20160
2898,0.22955
2899,0.21670
2903,0.20569
2906,0.24055
2907,0.22516
2909,0.22499
2913,0.20362
2915,0.22235
2916,0.24491
2917,0.22344
2918,0.22319
2921,0.21803
2924,0.20915
2925,0.21438
2928,0.26454
2929,0.20779
2931,0.22691
2932,0.20313
2934,0.22512
2936,0.22402
2937,0.22163
2939,0.20971
2940,0.23249
2941,0.20492
2942,0.19765
2943,0.22914
2946,0.21741
2947,0.21839
2949,0.26443
2952,0.21170
2953,0.22903
2954,0.19334
2956,0.21051
2960,0.20615
2962,0.21317
2964,0.21324
2965,0.20412
2966,0.22288
2967,0.20583
2968,0.21273
2971,0.20308
2972,0.19865
2973,0.21065
2975,0.25089
2976,0.21454
2977,0.24093
