id,target
296,0.09069
297,0.04251
298,0.03435
299,0.05131
300,0.04683
303,0.04241
304,0.03965
308,0.02020
314,0.06464
315,0.02971
317,0.03784
318,0.06377
320,0.07932
322,0.05061
323,0.02622
327,0.04754
329,0.05807
331,0.03874
332,0.09416
333,0.05743
334,0.03006
335,0.03434
336,0.04494
337,0.04525
341,0.04855
343,0.02766
345,0.05724
347,0.03408
348,0.03765
349,0.03404
352,0.02856
353,0.02797
354,0.06993
355,0.03487
356,0.05224
357,0.03554
358,0.03456
359,0.03534
361,0.03945
362,0.03892
365,0.03855
366,0.06603
368,0.05126
369,0.03894
371,0.02817
373,0.03993
376,0.07306
377,0.04440
379,0.06170
381,0.03263
382,0.03397
383,0.03191
384,0.04564
385,0.04196
386,0.04965
387,0.03334
388,0.07968
390,0.03502
391,0.04199
392,0.05976
393,0.04441
394,0.03055
396,0.04538
400,0.04745
402,0.05469
403,0.03872
405,0.03478
407,0.06009
409,0.04921
411,0.03687
412,0.01999
414,0.11012
415,0.03176
416,0.02241
418,0.03421
419,0.03096
421,0.02173
422,0.07663
423,0.05058
424,0.04885
426,0.03660
427,0.05868
428,0.05650
436,0.05284
438,0.04872
442,0.03325
443,0.03449
445,0.04182
446,0.03852
447,0.03232
450,0.06264
452,0.03165
453,0.05142
455,0.03031
458,0.07567
459,0.02578
461,0.04005
463,0.03532
467,0.05716
470,0.03834
471,0.04413
472,0.04280
476,0.05817
477,0.05521
481,0.05130
482,0.05595
483,0.09244
485,0.03015
487,0.03843
488,0.03241
490,0.02888
492,0.03558
494,0.05868
497,0.05979
499,0.04930
500,0.04562
501,0.03205
503,0.04323
505,0.03912
506,0.04643
507,0.04406
509,0.05156
510,0.04637
511,0.06127
512,0.03112
514,0.03560
515,0.02769
516,0.04290
517,0.10279
519,0.04420
520,0.06941
521,0.03123
522,0.05649
523,0.03770
527,0.04608
530,0.04589
532,0.03604
534,0.04592
536,0.06451
539,0.02828
543,0.02409
547,0.04117
550,0.04698
551,0.07180
552,0.03307
553,0.06980
555,0.02831
556,0.02956
557,0.03092
558,0.06152
559,0.03461
560,0.03289
561,0.03012
565,0.03862
566,0.03095
567,0.03387
571,0.03006
572,0.03844
574,0.02584
575,0.02693
576,0.04260
577,0.05285
578,0.03014
579,0.04503
581,0.03035
587,0.04015
589,0.03441
590,0.07149
591,0.03626
592,0.04083
593,0.03270
594,0.07999
595,0.06347
596,0.03111
597,0.03808
598,0.07465
600,0.02746
602,0.02743
605,0.03387
606,0.04966
607,0.03614
612,0.02498
613,0.03859
614,0.02757
615,0.03547
616,0.04030
617,0.03141
618,0.09090
620,0.02147
621,0.03854
622,0.02594
623,0.04981
628,0.03276
631,0.04426
632,0.02904
633,0.03900
634,0.05577
635,0.08294
637,0.05510
638,0.05977
640,0.04433
643,0.03145
644,0.07878
645,0.05491
646,0.03461
649,0.03078
651,0.06156
653,0.02644
654,0.04706
655,0.08217
656,0.05559
658,0.05311
659,0.02670
661,0.04944
662,0.03589
663,0.04649
664,0.06827
665,0.06327
667,0.03745
668,0.07097
671,0.04857
673,0.05257
674,0.05714
675,0.02496
676,0.05344
677,0.03179
678,0.03123
679,0.05465
680,0.04216
681,0.05250
682,0.04796
683,0.03367
684,0.03838
686,0.06255
687,0.05180
688,0.05677
690,0.03312
691,0.04174
692,0.07281
693,0.03797
694,0.05584
695,0.03081
696,0.03242
698,0.04967
699,0.03869
702,0.04991
703,0.02362
705,0.06607
706,0.04332
707,0.03185
708,0.02693
709,0.05492
710,0.06408
713,0.04551
714,0.03435
715,0.05052
716,0.05629
717,0.05041
718,0.03240
719,0.02752
720,0.05050
721,0.03674
723,0.04416
724,0.06666
726,0.03255
728,0.10045
730,0.04081
732,0.03638
734,0.03381
735,0.04049
737,0.03065
738,0.03566
741,0.03824
742,0.03691
743,0.04424
746,0.03461
747,0.04869
749,0.05023
750,0.07089
752,0.04416
755,0.04422
757,0.02528
758,0.03395
759,0.03052
765,0.04697
766,0.02238
767,0.06778
768,0.03320
769,0.03903
770,0.03842
771,0.03628
772,0.02533
773,0.05467
775,0.04141
776,0.04481
778,0.03366
779,0.04814
780,0.04366
782,0.04816
783,0.04844
784,0.04336
785,0.02349
786,0.04013
788,0.04945
789,0.02694
792,0.05278
793,0.03203
794,0.04122
797,0.05299
798,0.03094
799,0.05497
800,0.04881
801,0.06775
802,0.05053
805,0.02662
807,0.03184
808,0.02778
811,0.04035
813,0.03416
814,0.03667
815,0.08431
816,0.06582
817,0.03055
819,0.02789
821,0.03030
823,0.03780
825,0.06211
826,0.03606
827,0.02839
828,0.03070
830,0.03692
831,0.04823
833,0.04470
834,0.06070
835,0.04356
836,0.03607
837,0.06111
838,0.05364
840,0.03546
842,0.02838
844,0.03911
845,0.05942
847,0.06560
848,0.06003
850,0.02658
851,0.04310
852,0.04540
853,0.09965
855,0.03293
856,0.06901
857,0.04795
859,0.04242
860,0.06369
862,0.06231
863,0.04642
864,0.03289
867,0.04256
868,0.03028
869,0.02510
871,0.03175
873,0.03909
875,0.04412
876,0.05667
877,0.03930
879,0.07535
880,0.06500
883,0.02669
884,0.03094
885,0.03526
886,0.03637
887,0.03494
888,0.02452
891,0.04568
893,0.03440
895,0.05913
897,0.03768
898,0.08151
901,0.03737
902,0.03659
904,0.07196
905,0.02792
907,0.05130
908,0.03578
909,0.04056
910,0.03614
911,0.03134
913,0.05398
914,0.03388
915,0.10050
916,0.02753
917,0.02948
919,0.03921
920,0.02724
923,0.03494
924,0.04439
925,0.04608
926,0.03655
928,0.02921
929,0.02737
932,0.04932
935,0.03626
936,0.06307
937,0.03696
938,0.04499
939,0.03744
940,0.04685
941,0.02431
944,0.04463
945,0.02210
946,0.04936
947,0.03710
949,0.03924
950,0.04810
952,0.02914
953,0.06165
955,0.03432
956,0.03227
957,0.03063
960,0.04125
961,0.03334
962,0.02759
963,0.05644
964,0.04014
967,0.03707
975,0.03608
976,0.04948
977,0.02054
978,0.05246
980,0.03871
985,0.05342
986,0.07027
987,0.02798
989,0.03496
992,0.04424
994,0.04551
995,0.02960
996,0.02248
997,0.05303
998,0.04038
999,0.07450
1000,0.04493
1004,0.03088
1005,0.07334
1006,0.03513
1007,0.10007
1010,0.03548
1011,0.06359
1012,0.02657
1013,0.03991
1014,0.02678
1016,0.06256
1018,0.05214
1019,0.02864
1020,0.04642
1022,0.05362
1023,0.03990
1024,0.03977
1025,0.04148
1029,0.06135
1031,0.03895
1032,0.02462
1033,0.02568
1034,0.05949
1035,0.05800
1036,0.02826
1037,0.03805
1038,0.04022
1039,0.03691
1041,0.03265
1043,0.03879
1049,0.05817
1050,0.09895
1051,0.05006
1052,0.03588
1053,0.03793
1054,0.05222
1056,0.05210
1057,0.08558
1060,0.06851
1061,0.03917
1062,0.02916
1063,0.03920
1064,0.04180
1065,0.02619
1066,0.04810
1068,0.04612
1073,0.05488
1075,0.03795
1079,0.03436
1081,0.04660
1083,0.05007
1085,0.03630
1086,0.04670
1087,0.02770
1088,0.02056
1089,0.04612
1090,0.06168
1091,0.05377
1092,0.03771
1095,0.03660
1098,0.04785
1099,0.03532
1100,0.06502
1101,0.05775
1103,0.05726
1104,0.06248
1106,0.02921
1107,0.03672
1108,0.06986
1109,0.03327
1113,0.04110
1114,0.05848
1116,0.04137
1117,0.04681
1118,0.03008
1119,0.05028
1120,0.03290
1121,0.04607
1122,0.03073
1123,0.04465
1125,0.02767
1126,0.03271
1127,0.02827
1128,0.04804
1129,0.03944
1130,0.04910
1132,0.03944
1133,0.06298
1136,0.02788
1137,0.03990
1140,0.04849
1142,0.04443
1144,0.04823
1145,0.04607
1146,0.04663
1148,0.04781
1150,0.03885
1151,0.03034
1153,0.04979
1154,0.05378
1155,0.03921
1156,0.06167
1157,0.04355
1158,0.04563
1160,0.03162
1161,0.06567
1167,0.04662
1168,0.04519
1170,0.04120
1171,0.03529
1173,0.03617
1174,0.04475
1175,0.03980
1176,0.03794
1177,0.02629
1178,0.08506
1179,0.02916
1180,0.03736
1181,0.04155
1182,0.05050
1183,0.03662
1185,0.04751
1188,0.03944
1189,0.03188
1190,0.04884
1191,0.04524
1192,0.05538
1194,0.03116
1197,0.03482
1198,0.03984
1199,0.05006
1200,0.03112
1203,0.06304
1204,0.06208
1207,0.03225
1208,0.04454
1209,0.03787
1210,0.06525
1211,0.03559
1213,0.02776
1214,0.04090
1215,0.03003
1216,0.09446
1217,0.03242
1218,0.03313
1219,0.03129
1223,0.03903
1225,0.04308
1226,0.02806
1228,0.07185
1229,0.05221
1231,0.07098
1232,0.05963
1233,0.05146
1235,0.02857
1238,0.02554
1239,0.04276
1240,0.04477
1241,0.03089
1242,0.03315
1243,0.03772
1244,0.03570
1246,0.07480
1249,0.05127
1250,0.02410
1252,0.03131
1254,0.03810
1255,0.02406
1256,0.02932
1257,0.02932
1258,0.04496
1259,0.06352
1260,0.04147
1262,0.03261
1263,0.02629
1264,0.03244
1265,0.06654
1266,0.02770
1269,0.04739
1270,0.04023
1271,0.02698
1272,0.07215
1273,0.03782
1274,0.03442
1277,0.02475
1278,0.04278
1281,0.03249
1282,0.06094
1283,0.03257
1284,0.03544
1285,0.04739
1286,0.07849
1289,0.04318
1291,0.02640
1292,0.03622
1293,0.06660
1294,0.05731
1295,0.05501
1297,0.03001
1298,0.04487
1301,0.05411
1304,0.04904
1305,0.03439
1307,0.05025
1308,0.05356
1309,0.10026
1313,0.05448
1314,0.03936
1316,0.03095
1317,0.03538
1318,0.05323
1320,0.03971
1321,0.02383
1322,0.03809
1323,0.04807
1325,0.03805
1330,0.03339
1331,0.03281
1334,0.05920
1337,0.05429
1339,0.05325
1340,0.04093
1341,0.03477
1343,0.03828
1344,0.02351
1347,0.05099
1348,0.04789
1350,0.02976
1351,0.02854
1355,0.04693
1356,0.05733
1357,0.05796
1358,0.02779
1360,0.03620
1363,0.04244
1364,0.02796
1366,0.03689
1367,0.04709
1368,0.05463
1369,0.05374
1370,0.04331
1375,0.02907
1376,0.03314
1378,0.06819
1379,0.03421
1380,0.04301
1384,0.02528
1385,0.02724
1386,0.04365
1388,0.03227
1389,0.02317
1391,0.05572
1392,0.04595
1393,0.04847
1395,0.02863
1396,0.03899
1399,0.04869
1400,0.04609
1401,0.03544
1404,0.03468
1405,0.04233
1406,0.05439
1407,0.03616
1409,0.03312
1411,0.02839
1414,0.07469
1415,0.04578
1416,0.04589
1418,0.09574
1419,0.03585
1420,0.02730
1422,0.05964
1424,0.02794
1426,0.04000
1427,0.03424
1428,0.05015
1429,0.04218
1431,0.02968
1432,0.07301
1434,0.04842
1435,0.02926
1439,0.04350
1440,0.05032
1441,0.04409
1442,0.03992
1446,0.04156
1447,0.04672
1451,0.02961
1452,0.02250
1454,0.06243
1457,0.02860
1458,0.03429
1459,0.04244
1461,0.04507
1462,0.05028
1465,0.05597
1468,0.05562
1470,0.03161
1471,0.04300
1472,0.03507
1476,0.04768
1482,0.02246
1485,0.04110
1486,0.04399
1487,0.04242
1489,0.03962
1492,0.02919
1494,0.08513
1495,0.03311
1497,0.03780
1499,0.03508
1500,0.02623
1501,0.03752
1505,0.07496
1507,0.03800
1509,0.08419
1511,0.02808
1513,0.03034
1514,0.02977
1515,0.05925
1517,0.11148
1520,0.05110
1522,0.02966
1523,0.02543
1524,0.07931
1526,0.03369
1527,0.03447
1528,0.03220
1531,0.02556
1533,0.04771
1534,0.04355
1535,0.05791
1538,0.03702
1541,0.06384
1542,0.07772
1543,0.03836
1546,0.03888
1548,0.04674
1549,0.04985
1550,0.03083
1551,0.03280
1553,0.06469
1558,0.04863
1560,0.02955
1561,0.03292
1562,0.03188
1565,0.04505
1566,0.04215
1567,0.02836
1568,0.03467
1569,0.03355
1570,0.03839
1573,0.02612
1576,0.03144
1577,0.03599
1579,0.05168
1580,0.06878
1581,0.03738
1584,0.05546
1586,0.03497
1587,0.04522
1590,0.03321
1591,0.04617
1594,0.05132
1595,0.02930
1596,0.02820
1601,0.03295
1605,0.06037
1607,0.07708
1608,0.02434
1610,0.03360
1611,0.04048
1612,0.03770
1616,0.05339
1617,0.04021
1618,0.03603
1620,0.04809
1621,0.03290
1623,0.04286
1624,0.04048
1625,0.04567
1626,0.04114
1628,0.03874
1630,0.05765
1632,0.02781
1633,0.05634
1635,0.04276
1637,0.03427
1638,0.07308
1639,0.03802
1640,0.03527
1643,0.06377
1644,0.03339
1645,0.04576
1647,0.02464
1649,0.03058
1651,0.02504
1652,0.02247
1654,0.03836
1655,0.04569
1656,0.05034
1658,0.04004
1660,0.03720
1661,0.03141
1662,0.05616
1663,0.03354
1664,0.03463
1665,0.07754
1668,0.08732
1669,0.02434
1673,0.04539
1674,0.04512
1675,0.02996
1676,0.03589
1677,0.03555
1679,0.04165
1682,0.05037
1683,0.04423
1685,0.04811
1687,0.03314
1689,0.04244
1690,0.04307
1694,0.03556
1696,0.03223
1697,0.02851
1699,0.05592
1700,0.05210
1701,0.03076
1702,0.05277
1704,0.04234
1705,0.03731
1708,0.05480
1710,0.02557
1712,0.03756
1719,0.05199
1720,0.03101
1722,0.03670
1723,0.04108
1724,0.05003
1725,0.05722
1726,0.04502
1727,0.03711
1728,0.05050
1732,0.04972
1733,0.04503
1734,0.05919
1735,0.05821
1739,0.05269
1740,0.02556
1741,0.05710
1742,0.03897
1743,0.04604
1744,0.05389
1746,0.05964
1750,0.05138
1753,0.02998
1755,0.02249
1758,0.04180
1760,0.02315
1763,0.03935
1765,0.03353
1766,0.03786
1769,0.03211
1771,0.03568
1772,0.02519
1775,0.04343
1776,0.03156
1778,0.03010
1780,0.04244
1781,0.03632
1783,0.03054
1785,0.02950
1788,0.04243
1791,0.03795
1793,0.03821
1794,0.04814
1796,0.02812
1797,0.03332
1798,0.08006
1800,0.05157
1803,0.05719
1804,0.03614
1810,0.04385
1812,0.03871
1813,0.03831
1816,0.02913
1817,0.05178
1818,0.02550
1819,0.03203
1820,0.03035
1821,0.03780
1822,0.02822
1823,0.03223
1826,0.03002
1827,0.04554
1828,0.03653
1829,0.02770
1830,0.03646
1831,0.04269
1834,0.02612
1836,0.03538
1839,0.04781
1841,0.02883
1846,0.03761
1847,0.03049
1850,0.08764
1852,0.03951
1853,0.04402
1854,0.10506
1855,0.02820
1857,0.04637
1858,0.04810
1860,0.04716
1863,0.04593
1866,0.04486
1868,0.04344
1869,0.05454
1870,0.02749
1874,0.02970
1875,0.02876
1877,0.03638
1878,0.03533
1879,0.05264
1881,0.04655
1882,0.07614
1885,0.02477
1886,0.04441
1887,0.06487
1888,0.03077
1889,0.02822
1890,0.04264
1891,0.05302
1892,0.03403
1894,0.03563
1895,0.07686
1896,0.06911
1897,0.02766
1898,0.06056
1901,0.03057
1904,0.02844
1905,0.03283
1906,0.02390
1907,0.04865
1908,0.05727
1910,0.04402
1911,0.04280
1914,0.04191
1916,0.02592
1919,0.06420
1920,0.08069
1921,0.03105
1922,0.03730
1923,0.04155
1924,0.04029
1926,0.03138
1928,0.03876
1929,0.05436
1931,0.03470
1932,0.04188
1933,0.02571
1934,0.03733
1935,0.02935
1936,0.06141
1937,0.04890
1939,0.03764
1940,0.08150
1942,0.05838
1944,0.03588
1945,0.03982
1946,0.06142
1947,0.03544
1948,0.05314
1954,0.04341
1955,0.08009
1956,0.04488
1958,0.02908
1961,0.03380
1963,0.02703
1967,0.03669
1968,0.02640
1970,0.03003
1971,0.02478
1973,0.07221
1979,0.05082
1980,0.05144
1982,0.02949
1984,0.03696
1986,0.03751
1987,0.08708
1989,0.05433
1990,0.04137
1991,0.05345
1993,0.02770
1994,0.02976
1995,0.04128
1996,0.03912
1999,0.05064
2001,0.04045
2002,0.02978
2005,0.02987
2006,0.03048
2008,0.02966
2009,0.03022
2011,0.02310
2012,0.04465
2013,0.03478
2015,0.05591
2017,0.02748
2019,0.02457
2020,0.03192
2022,0.03105
2023,0.04352
2024,0.02720
2026,0.02870
2027,0.06245
2028,0.03333
2029,0.04085
2030,0.03988
2032,0.04811
2033,0.04893
2035,0.03970
2036,0.02441
2037,0.05681
2038,0.06031
2039,0.03608
2040,0.07722
2041,0.04232
2042,0.06361
2043,0.04684
2044,0.03674
2046,0.05103
2047,0.03287
2048,0.05384
2049,0.04290
2050,0.03786
2054,0.03762
2061,0.04422
2063,0.05192
2064,0.04995
2065,0.04724
2067,0.04912
2068,0.02805
2069,0.04022
2070,0.03359
2072,0.03477
2073,0.03773
2075,0.04436
2076,0.03382
2077,0.04065
2078,0.03805
2079,0.02031
2081,0.03379
2082,0.09797
2085,0.02803
2086,0.07597
2087,0.03928
2088,0.07765
2089,0.03763
2091,0.04056
2092,0.04982
2093,0.05646
2094,0.04574
2095,0.03591
2096,0.05785
2097,0.03370
2099,0.03637
2100,0.08005
2103,0.04578
2104,0.03264
2105,0.03028
2106,0.05989
2107,0.02536
2110,0.04549
2113,0.02506
2114,0.08065
2115,0.05163
2118,0.04349
2119,0.05225
2120,0.03691
2121,0.02660
2123,0.01940
2124,0.08020
2128,0.09664
2129,0.07446
2131,0.05958
2132,0.04247
2133,0.03883
2134,0.04395
2137,0.05306
2140,0.03600
2141,0.02551
2142,0.03756
2146,0.02439
2148,0.05315
2149,0.05465
2151,0.06704
2152,0.03789
2153,0.06686
2154,0.06367
2155,0.04489
2158,0.04239
2159,0.09430
2160,0.03565
2161,0.02374
2164,0.03056
2166,0.03986
2167,0.03363
2170,0.05020
2171,0.04116
2172,0.03547
2173,0.04232
2175,0.05472
2177,0.03310
2178,0.05425
2179,0.05199
2180,0.03151
2182,0.05555
2183,0.03060
2184,0.03600
2186,0.03188
2187,0.04820
2188,0.04764
2189,0.02709
2191,0.04070
2192,0.07805
2194,0.05007
2196,0.05500
2197,0.05095
2198,0.03335
2199,0.03451
2200,0.02769
2201,0.02843
2202,0.02475
2205,0.02349
2206,0.03140
2207,0.03931
2208,0.03646
2212,0.04436
2215,0.04678
2216,0.03323
2217,0.03744
2218,0.03464
2220,0.05248
2221,0.09624
2223,0.05919
2225,0.02750
2226,0.05217
2231,0.03240
2232,0.03685
2233,0.05220
2234,0.06334
2235,0.03872
2236,0.03952
2237,0.05738
2239,0.03057
2240,0.03097
2242,0.03723
2247,0.02430
2248,0.03461
2250,0.05006
2251,0.04869
2255,0.05320
2257,0.02718
2258,0.05335
2259,0.03915
2260,0.03018
2261,0.05021
2263,0.03499
2265,0.03821
2266,0.02861
2267,0.06547
2268,0.03919
2269,0.03393
2270,0.04121
2271,0.04642
2272,0.02543
2273,0.04396
2275,0.04068
2276,0.05764
2277,0.02939
2278,0.05587
2279,0.05676
2282,0.06990
2285,0.04732
2286,0.04578
2289,0.03523
2294,0.08201
2296,0.02855
2297,0.05574
2299,0.04087
2300,0.07808
2301,0.06131
2302,0.03240
2305,0.04595
2306,0.07757
2307,0.03008
2308,0.05649
2310,0.06342
2312,0.03886
2316,0.09763
2317,0.03653
2319,0.04788
2320,0.03674
2322,0.04303
2323,0.03551
2324,0.02818
2326,0.04270
2327,0.02487
2328,0.09836
2329,0.05529
2331,0.03865
2335,0.03493
2338,0.02721
2339,0.08614
2340,0.03458
2341,0.03212
2342,0.04104
2345,0.05996
2349,0.02653
2350,0.04200
2351,0.05287
2353,0.04768
2354,0.05729
2355,0.04961
2356,0.05210
2357,0.05810
2359,0.02332
2360,0.05505
2361,0.03836
2362,0.05079
2364,0.05006
2366,0.04210
2368,0.05640
2369,0.06246
2370,0.04968
2372,0.04150
2376,0.02301
2381,0.03702
2383,0.02836
2384,0.03939
2385,0.03825
2386,0.03554
2388,0.03329
2390,0.03256
2392,0.04482
2394,0.08373
2395,0.05403
2396,0.02732
2397,0.03494
2399,0.04909
2401,0.03287
2402,0.03274
2403,0.05884
2405,0.09197
2406,0.06843
2407,0.05407
2408,0.03162
2410,0.02854
2412,0.04026
2415,0.04308
2417,0.04427
2418,0.04211
2420,0.05535
2421,0.04912
2425,0.07297
2426,0.03579
2427,0.03845
2428,0.02048
2429,0.05635
2434,0.05734
2435,0.02605
2436,0.03812
2437,0.04542
2438,0.06449
2439,0.05443
2441,0.03819
2443,0.03223
2444,0.03504
2445,0.04523
2446,0.05452
2449,0.05457
2452,0.03810
2453,0.06411
2454,0.03476
2455,0.03502
2456,0.05046
2457,0.03802
2460,0.08936
2461,0.03798
2463,0.03772
2465,0.04539
2466,0.03148
2468,0.04945
2469,0.07942
2471,0.03419
2472,0.04623
2473,0.04871
2474,0.04177
2475,0.04607
2476,0.04452
2477,0.03362
2478,0.03759
2480,0.04753
2483,0.03313
2484,0.02471
2486,0.08425
2488,0.04049
2489,0.03695
2490,0.03135
2495,0.03849
2496,0.03259
2497,0.05496
2498,0.04002
2503,0.02781
2505,0.04040
2506,0.03392
2507,0.04170
2508,0.05769
2509,0.03325
2514,0.04788
2515,0.03818
2521,0.05331
2522,0.02567
2523,0.02950
2524,0.04121
2526,0.04727
2527,0.05512
2529,0.05104
2530,0.03296
2531,0.03495
2532,0.03474
2534,0.08698
2535,0.04160
2536,0.03553
2537,0.06267
2539,0.03234
2542,0.02909
2545,0.05627
2546,0.04961
2548,0.04637
2549,0.03708
2550,0.03910
2552,0.03430
2554,0.03264
2555,0.05538
2558,0.03062
2560,0.06009
2563,0.03730
2564,0.05619
2565,0.02560
2571,0.07305
2574,0.05859
2575,0.03016
2576,0.03086
2577,0.05587
2578,0.04497
2579,0.06034
2581,0.04797
2582,0.03821
2583,0.03339
2585,0.04455
2586,0.04498
2587,0.03175
2591,0.05093
2592,0.03514
2594,0.03272
2595,0.05497
2597,0.04764
2598,0.04599
2599,0.04636
2600,0.07617
2602,0.05554
2603,0.03125
2605,0.03816
2606,0.02672
2607,0.03620
2608,0.04623
2609,0.03715
2610,0.05468
2611,0.02526
2613,0.03560
2615,0.02561
2616,0.04240
2621,0.03825
2623,0.03069
2624,0.03827
2625,0.03437
2626,0.02607
2627,0.05209
2628,0.02979
2629,0.03116
2630,0.02158
2631,0.08994
2633,0.06311
2634,0.07045
2635,0.03805
2636,0.07353
2638,0.03793
2639,0.03951
2640,0.03579
2642,0.04344
2643,0.04338
2646,0.03176
2647,0.05760
2648,0.05715
2649,0.02618
2650,0.03144
2652,0.02262
2654,0.03670
2658,0.04632
2659,0.04011
2660,0.04690
2661,0.04363
2662,0.02773
2663,0.05071
2665,0.04984
2666,0.03692
2667,0.04093
2668,0.03686
2671,0.02977
2673,0.04419
2674,0.03773
2675,0.05560
2676,0.04477
2677,0.04231
2678,0.03206
2681,0.03004
2683,0.03200
2685,0.05574
2687,0.03013
2690,0.07537
2692,0.03425
2693,0.03512
2694,0.04079
2695,0.02990
2696,0.06583
2697,0.04380
2698,0.10309
2699,0.03788
2701,0.02903
2702,0.05191
2703,0.06378
2705,0.04949
2711,0.04884
2715,0.05588
2720,0.04850
2721,0.04456
2722,0.03811
2724,0.03630
2726,0.04246
2729,0.02271
2730,0.02394
2731,0.03129
2732,0.03368
2733,0.04539
2734,0.03843
2736,0.02582
2738,0.03745
2739,0.04758
2740,0.03658
2741,0.05160
2743,0.03092
2746,0.04982
2747,0.05213
2750,0.05590
2751,0.04766
2752,0.04535
2753,0.02995
2755,0.04488
2756,0.03168
2757,0.02800
2761,0.04385
2763,0.05376
2764,0.05882
2765,0.03744
2767,0.06114
2769,0.06429
2772,0.03952
2774,0.05602
2776,0.03324
2777,0.02465
2778,0.03167
2782,0.04866
2783,0.03232
2786,0.02338
2790,0.03761
2791,0.03086
2792,0.04328
2793,0.03076
2794,0.03723
2795,0.04750
2796,0.05315
2797,0.03523
2800,0.04013
2801,0.02606
2802,0.02622
2804,0.03515
2805,0.03802
2807,0.02690
2808,0.05907
2811,0.05172
2812,0.03608
2813,0.03254
2814,0.09062
2815,0.04382
2817,0.03941
2819,0.03703
2821,0.03664
2825,0.06848
2828,0.04997
2829,0.03938
2831,0.02978
2832,0.04628
2834,0.04998
2835,0.03401
2836,0.05754
2837,0.05504
2838,0.06027
2840,0.02417
2841,0.03345
2842,0.04227
2843,0.02663
2845,0.02764
2847,0.03928
2848,0.04443
2850,0.04956
2851,0.04454
2854,0.03140
2856,0.04564
2857,0.03409
2858,0.02852
2859,0.02807
2862,0.04076
2864,0.02785
2865,0.07574
2866,0.02654
2867,0.03070
2868,0.04920
2869,0.04373
2871,0.03803
2872,0.03421
2873,0.02748
2874,0.03292
2875,0.04619
2878,0.04007
2882,0.04069
2883,0.05581
2886,0.04400
2887,0.02869
2888,0.03153
2889,0.04990
2892,0.03058
2893,0.04047
2895,0.04283
2897,0.03744
2898,0.04903
2899,0.04570
2903,0.03335
2906,0.03791
2907,0.02987
2909,0.02221
2913,0.03424
2915,0.05994
2916,0.03794
2917,0.03419
2918,0.05961
2921,0.03477
2924,0.03095
2925,0.04397
2928,0.07020
2929,0.03731
2931,0.08399
2932,0.04588
2934,0.03925
2936,0.08171
2937,0.06064
2939,0.03301
2940,0.07011
2941,0.03168
2942,0.04501
2943,0.04118
2946,0.03095
2947,0.05727
2949,0.06183
2952,0.03816
2953,0.04244
2954,0.04384
2956,0.02702
2960,0.03481
2962,0.04509
2964,0.04593
2965,0.02679
2966,0.12390
2967,0.02652
2968,0.06085
2971,0.04064
2972,0.04774
2973,0.04542
2975,0.06220
2976,0.03648
2977,0.05176
